ticket_id,client_name,client_sector,ticket_subject,ticket_description,module,component,urgency_signals,previous_classification,correct_ticket_type,correct_priority,correct_target_team,preferred_resolver
SIS-2026-0180,TecnoRolo Iberia,industrial manufacturing,Workflow aprova e volta a pendente,"Há prints do estado antes e depois; podemos enviar se ajudar. Existe suspeita de configuração, embora nada conclusivo. Há alguma sensibilidade comercial, mas sem dramatização no pedido. Sem isto resolvido hoje, a operação financeira ou produtiva fica efetivamente bloqueada.",user_permissions,approvals,deadline hoje,,software_bug,critical,development,
SIS-2026-0181,EuroPackaging PT,packaging,Dúvida no fecho de contagem,"O ticket é um pouco ambíguo porque mencionam “valores errados”, mas sem prova de corrupção de dados. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. O processo continua a funcionar e o pedido pode entrar em fila normal.",stock,inventory_counts,sem bloqueio operacional,training_needed / medium / training_consulting,client_misunderstanding,low,support_level_1,Marta Silva
SIS-2026-0182,EtiquetaFina,labels,Pedido de melhoria na integração,"Atualmente o processo é manual mas funcional, por isso continua a ser melhoria e não incidente. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",integrations,webservices,afeta uma equipa,client_misunderstanding / low / support_level_1,feature_request,medium,technical_support,
SIS-2026-0183,LusoPack Embalagens,packaging,Cliente acha que o botão desapareceu,"O cliente quer corrigir um documento já emitido e não percebe a diferença entre anulação e nota de crédito. O utilizador admite que pode estar a seguir um passo desatualizado. Ainda estamos a confirmar se acontece em todas as empresas do grupo ou só nesta. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",invoicing,credit_notes,há workaround parcial,training_needed / medium / training_consulting,client_misunderstanding,medium,support_level_1,
SIS-2026-0184,EtiquetaFina,labels,Nova regra de validação na fatura,"Existe alguma pressão temporal porque o arranque está próximo, mas o pedido é planeado e não um bloqueio atual. O cliente diz que ontem funcionava. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",invoicing,tax_validation,impacto moderado,configuration_request / medium / technical_support,configuration_request,medium,technical_support,
SIS-2026-0185,Braga Print House,printing,Movimentos de stock ficaram duplicados,"O cliente já tentou validar filtros e datas; o problema parece estar mesmo nos dados gravados. Ainda estamos a confirmar se acontece em todas as empresas do grupo ou só nesta. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O cliente consegue continuar de forma limitada, mas com custo operacional claro.",stock,stock_movements,fecho do mês,,data_issue,high,technical_support,
SIS-2026-0186,EuroPackaging PT,packaging,Apontamentos desapareceram do shop floor,"Pode ser sincronização atrasada, mas também pode haver perda real de dados. Existe suspeita de configuração, embora nada conclusivo. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",production,shop_floor,impacto moderado,software_bug / high / development,data_issue,medium,technical_support,Carla Sousa
SIS-2026-0187,LusoPack Embalagens,packaging,Pedido de formação no pipeline comercial,"Entraram duas pessoas novas e o gestor quer uma sessão prática para evitar oportunidades mal fechadas. A equipa insiste que o problema é novo, mas não quantifica bem quando começou. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",CRM,opportunities,melhoria para analisar,,training_needed,low,training_consulting,
SIS-2026-0188,TextilMinho,textile,Pedido de formação no pipeline comercial,"O ticket foi aberto depois de vários pedidos pequenos do mesmo cliente, por isso a formação provavelmente reduz reincidência. Pode ser necessário validar em ambiente real e não só em teste. Há alguma sensibilidade comercial, mas sem dramatização no pedido. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",CRM,opportunities,há workaround parcial,training_needed / low / training_consulting,training_needed,medium,training_consulting,Joao Pereira
SIS-2026-0189,PrintWorks Porto,printing,Números do dashboard não batem com relatório,"Pode ser atraso de atualização, transformação do dado ou erro humano no filtro; ainda não está claro. O cliente diz que ontem funcionava. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",reporting,kpi_analysis,afeta uma equipa; quando possível,client_misunderstanding / medium / support_level_1,data_issue,medium,technical_support,
SIS-2026-0190,Braga Print House,printing,Feature request for management report,"Não é correção nem parametrização urgente; é melhoria com valor de negócio se entrar em backlog. Há quem diga que é só configuração; outros acham que começou depois da última atualização. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",reporting,custom_reports,sem bloqueio operacional,client_misunderstanding / low / support_level_1,feature_request,low,account_management,
SIS-2026-0191,LusoPack Embalagens,packaging,Precisa análise - Ticket de qualidade não guarda comentário,"O cliente não chama isto urgente, mas já perdeu registos e está a duplicar trabalho manualmente. O pedido entrou com pouco contexto e alguma pressa. O texto original mistura português com inglês e foi limpo apenas o mínimo para ficar legível. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",CRM,complaints,convém validar com alguma brevidade,configuration_request / medium / technical_support,software_bug,medium,technical_support,Carla Sousa
SIS-2026-0192,EtiquetaFina,labels,Precisa análise - Problema transversal no processo de login,"O cliente ainda não sabe dizer se afeta todos os domínios ou só alguns. Há referência a outro ticket antigo, mas sem número. O cliente pediu retorno curto mesmo que ainda não haja solução final. O impacto reportado é imediato e o cliente diz que o processo principal ficou parado.",user_permissions,password_policy,deadline hoje,infrastructure_problem / high / infrastructure,infrastructure_problem,critical,infrastructure,Marta Silva
SIS-2026-0193,NorteCartao,packaging,Pedido de configuração IVA,"O cliente vai abrir operação em mercado novo e precisa de validar NIF e regras fiscais de forma diferente. A equipa insiste que o problema é novo, mas não quantifica bem quando começou. Se possível, manter com Marta Silva porque já conhece o contexto do cliente. O cliente pediu retorno curto mesmo que ainda não haja solução final. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",invoicing,tax_validation,fecho do mês; expedição parada,client_misunderstanding / medium / support_level_1,configuration_request,high,technical_support,Marta Silva
SIS-2026-0194,PlastiCentro,plastics,Nova vista de análise comercial,"O texto do cliente até usa a palavra “urgente”, mas no corpo fica claro que é por conveniência de reunião. Já reiniciaram sessão, browser e posto, sem conclusão clara. Podemos recolher base de dados de exemplo se for preciso, mas ainda não foi pedido. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",reporting,custom_reports,pode esperar,configuration_request / medium / technical_support,feature_request,low,account_management,
SIS-2026-0195,Cartonagem Douro,packaging,URGENTE - E-invoice status stuck after sending,"Há registos técnicos por confirmar, por isso o ticket mistura dados, integração e possível bug. Podemos recolher base de dados de exemplo se for preciso, mas ainda não foi pedido. O impacto reportado é imediato e o cliente diz que o processo principal ficou parado.",invoicing,e_invoice,expedição parada,software_bug / high / development,data_issue,critical,technical_support,
SIS-2026-0196,LusoPack Embalagens,packaging,Dados agregados parecem errados,"Pode ser atraso de atualização, transformação do dado ou erro humano no filtro; ainda não está claro. Existe suspeita de configuração, embora nada conclusivo. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",reporting,kpi_analysis,há workaround parcial,,data_issue,medium,technical_support,
SIS-2026-0197,NorteCartao,packaging,API externa deixou de responder,"O cliente consegue contornar manualmente por algum tempo, mas há custo operacional imediato. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",integrations,api,precisamos ainda hoje,software_bug / high / development,infrastructure_problem,high,infrastructure,
SIS-2026-0198,PlastiCentro,plastics,Melhoria no SAF-T para auditoria interna,"Por tocar dados financeiros, o ticket parece sério, mas não é incidente nem bloqueio imediato. Pode ser necessário validar em ambiente real e não só em teste. No ticket interno alguém escreveu “talvez seja processo”, mas sem certeza. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O cliente consegue continuar de forma limitada, mas com custo operacional claro.",accounting,saft_export,precisamos ainda hoje,configuration_request / medium / technical_support,feature_request,high,technical_support,
